Total Play Time,Total XP,Bot Name,Level,Rarity,Health,Size,Haste,Crit,Resilience,Max Energy,Res. Yield Incr.,Mission Success Boost,Mission Crit Chance,Mission Number
415.95000000000005,11694,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1409
329.85,10054,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1409
5964.725000000001,63566,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1410
433.69999999999993,12414,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1410
418.30000000000007,11694,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1410
332.3,10054,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1410
5966.725000000001,63636,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1411
437.69999999999993,12594,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1411
420.30000000000007,11718,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1411
336.3,10114,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1411
5968.725000000001,63666,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1412
440.1499999999999,12594,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1412
422.30000000000007,11788,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1412
344.3,10394,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1412
5976.725000000001,63810,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1413
448.1499999999999,12954,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1413
430.30000000000007,11932,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1413
352.3,10674,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1413
5980.725000000001,63990,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1414
452.1499999999999,13094,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1414
438.30000000000007,12028,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1414
356.3,10746,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1414
5983.225000000001,63990,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1415
454.1499999999999,13164,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1415
440.30000000000007,12052,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1415
364.3,11106,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1415
5987.225000000001,64170,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1416
456.1499999999999,13254,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1416
444.30000000000007,12124,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1416
368.3,11246,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1416
5995.225000000001,64314,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1417
464.1499999999999,13398,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1417
446.30000000000007,12148,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1417
370.6,11246,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1417
5997.225000000001,64384,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1418
466.1499999999999,13434,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1418
454.30000000000007,12244,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1418
374.6,11306,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1418
6001.225000000001,64432,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1419
474.1499999999999,13794,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1419
456.70000000000005,12244,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1419
378.6,11486,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1419
6005.225000000001,64492,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1420
476.1499999999999,13818,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1420
460.70000000000005,12292,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1420
380.6,11510,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1420
6007.225000000001,64602,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1421
478.8999999999999,13818,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1421
468.70000000000005,12572,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1421
388.6,11870,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1421
6009.225000000001,64626,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1422
480.8999999999999,13848,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1422
470.70000000000005,12602,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1422
392.6,12090,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1422
6013.225000000001,64686,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1423
484.8999999999999,13908,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1423
478.70000000000005,12962,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1423
400.6,12210,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1423
6017.225000000001,64746,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1424
492.8999999999999,14028,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1424
482.70000000000005,13034,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1424
404.6,12270,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1424
6019.825000000002,64746,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1425
496.8999999999999,14100,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1425
486.70000000000005,13174,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1425
407.20000000000005,12270,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1425
6021.825000000002,64856,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1426
500.8999999999999,14320,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1426
494.70000000000005,13270,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1426
415.20000000000005,12630,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1426
6029.825000000002,65136,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1427
504.8999999999999,14460,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1427
498.70000000000005,13410,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1427
419.20000000000005,12770,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1427
6037.825000000002,65496,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1428
506.8999999999999,14550,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1428
500.70000000000005,13446,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1428
423.20000000000005,12910,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1428
6041.825000000002,65544,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1429
508.8999999999999,14580,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1429
503.45000000000005,13446,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1429
427.20000000000005,13050,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1429
6043.825000000002,65634,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1430
512.8999999999999,14760,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1430
505.45000000000005,13482,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1430
429.20000000000005,13140,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1430
6051.825000000002,65994,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1431
515.5499999999998,14760,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1431
507.45000000000005,13506,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1431
431.20000000000005,13210,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1431
6053.825000000002,66064,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1432
517.5499999999998,14850,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1432
509.45000000000005,13530,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1432
435.20000000000005,13270,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1432
6061.825000000002,66160,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1433
521.5499999999998,15030,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1433
513.45,13710,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1433
439.20000000000005,13410,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1433
6063.825000000002,66270,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1434
525.5499999999998,15170,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1434
515.45,13800,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1434
441.20000000000005,13480,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1434
6066.675000000002,66270,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1435
533.5499999999998,15290,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1435
519.45,13872,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1435
443.20000000000005,13510,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1435
6068.675000000002,66380,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1436
535.5499999999998,15314,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1436
521.45,13982,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1436
451.20000000000005,13790,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1436
6076.675000000002,66476,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1437
543.5499999999998,15410,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1437
523.45,14018,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1437
453.80000000000007,13790,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1437
6080.675000000002,66696,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1438
547.5499999999998,15630,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1438
525.45,14042,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1438
461.80000000000007,13910,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1438
6084.675000000002,66836,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1439
549.6999999999998,15630,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1439
527.45,14066,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1439
465.80000000000007,13982,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1439
6092.675000000002,66932,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1440
553.6999999999998,15702,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1440
535.45,14346,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1440
469.80000000000007,14202,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1440
6094.675000000002,67022,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1441
555.6999999999998,15732,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1441
543.45,14626,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1441
473.80000000000007,14274,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1441
6098.675000000002,67162,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1442
559.6999999999998,15952,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1442
547.45,14766,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1442
475.80000000000007,14384,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1442
6102.675000000002,67382,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1443
561.6999999999998,15988,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1443
550.3000000000001,14766,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1443
477.80000000000007,14454,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1443
6104.675000000002,67452,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1444
565.6999999999998,16060,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1444
554.3000000000001,14826,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1444
481.80000000000007,14594,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1444
6107.125000000002,67452,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1445
573.6999999999998,16180,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1445
562.3000000000001,15266,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1445
484.1000000000001,14594,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1445
6115.125000000002,67892,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1446
577.6999999999998,16228,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1446
566.3000000000001,15338,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1446
488.1000000000001,14642,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1446
6117.125000000002,67982,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1447
579.6999999999998,16258,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1447
570.3000000000001,15410,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1447
496.1000000000001,14762,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1447
6121.125000000002,68054,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1448
583.6999999999998,16398,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1448
572.3000000000001,15520,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1448
498.1000000000001,14786,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1448
6123.125000000002,68144,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1449
586.3999999999999,16398,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1449
580.3000000000001,15800,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1449
500.1000000000001,14896,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1449
6127.125000000002,68204,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1450
590.3999999999999,16538,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1450
582.8000000000001,15800,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1450
508.1000000000001,15016,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1450
6131.125000000002,68252,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1451
598.3999999999999,16634,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1451
586.8000000000001,15860,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1451
516.1000000000001,15160,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1451
6133.125000000002,68362,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1452
606.3999999999999,17074,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1452
590.8000000000001,15908,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1452
518.6000000000001,15160,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1452
6135.125000000002,68386,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1453
614.3999999999999,17218,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1453
598.8000000000001,16188,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1453
520.6000000000001,15230,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1453
6143.125000000002,68666,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1454
616.3999999999999,17288,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1454
602.8000000000001,16248,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1454
522.6000000000001,15254,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1454
6145.125000000002,68690,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1455
618.3999999999999,17312,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1455
604.8000000000001,16358,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1455
530.6000000000001,15398,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1455
6147.925000000002,68690,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1456
622.3999999999999,17372,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1456
608.8000000000001,16498,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1456
534.6000000000001,15618,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1456
6151.925000000002,68910,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1457
625.0999999999999,17372,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1457
616.8000000000001,16594,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1457
538.6000000000001,15678,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1457
6159.925000000002,69270,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1458
629.0999999999999,17512,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1458
624.8000000000001,16874,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1458
540.6000000000001,15714,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1458
6167.925000000002,69550,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1459
637.0999999999999,17952,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1459
628.8000000000001,17014,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1459
548.6000000000001,15834,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1459
6171.925000000002,69610,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1460
645.0999999999999,18096,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1460
631.4000000000001,17014,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1460
551.1000000000001,15834,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1460
6179.925000000002,69890,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1461
649.0999999999999,18316,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1461
635.4000000000001,17062,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1461
559.1000000000001,15954,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1461
6181.925000000002,69926,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1462
651.0999999999999,18426,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1462
637.4000000000001,17092,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1462
567.1000000000001,16314,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1462
6184.225000000002,69926,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1463
655.0999999999999,18486,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1463
639.4000000000001,17162,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1463
569.1000000000001,16384,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1463
6186.225000000002,70016,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1464
657.0999999999999,18556,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1464
647.4000000000001,17602,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1464
577.1000000000001,16664,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1464
6188.225000000002,70052,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1465
659.8999999999999,18556,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1465
651.4000000000001,17742,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1465
585.1000000000001,17024,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1465
6190.225000000002,70082,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1466
667.8999999999999,18700,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1466
655.4000000000001,17922,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1466
587.1000000000001,17094,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1466
6194.225000000002,70222,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1467
671.8999999999999,18748,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1467
659.4000000000001,18142,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1467
589.5000000000001,17094,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1467
6196.225000000002,70332,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1468
673.8999999999999,18858,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1468
663.4000000000001,18202,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1468
597.5000000000001,17238,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1468
6200.225000000002,70380,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1469
681.8999999999999,18954,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1469
665.4000000000001,18226,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1469
599.5000000000001,17328,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1469
6202.225000000002,70416,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1470
685.8999999999999,19014,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1470
667.95,18226,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1470
601.5000000000001,17438,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1470
6210.225000000002,70560,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1471
689.8999999999999,19194,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1471
675.95,18506,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1471
605.5000000000001,17498,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1471
6218.225000000002,70840,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1472
691.8999999999999,19224,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1472
683.95,18866,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1472
613.5000000000001,17642,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1472
6220.725000000002,70840,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1473
694.2499999999999,19224,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1473
685.95,18902,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1473
615.7500000000001,17642,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1473
6228.725000000002,71120,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1474
696.2499999999999,19248,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1474
689.95,19122,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1474
619.7500000000001,17690,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1474
6230.725000000002,71150,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1475
704.2499999999999,19608,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1475
697.95,19402,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1475
621.7500000000001,17760,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1475
6234.725000000002,71370,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1476
712.2499999999999,19752,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1476
699.95,19472,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1476
625.7500000000001,17900,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1476
6242.725000000002,71810,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1477
716.2499999999999,19812,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1477
703.95,19652,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1477
633.7500000000001,18340,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1477
6246.725000000002,71882,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1478
718.2499999999999,19836,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1478
711.95,19932,bot25,1,common,100,14,5,2,558,114,0.14,0.025,0.01,1478
637.7500000000001,18400,bot26,1,common,100,4,8,9,503,104,0.04,0.04,0.045,1478
6254.725000000002,72002,bot21,10,legendary,100,20,8,13,307,118,0.2,0.04,0.065,1479
726.2499999999999,19980,bot24,1,common,100,13,6,2,414,113,0.13,0.03,0.01,1479
